age,gender,occupation,past_attendance,social_media_followers,interest_in_music,interest_in_art,interest_in_technology,distance_from_venue,has_plus_one,invited
52,Male,Optician,True,325154,False,False,True,50.06,True,False
40,Female,Teacher,True,749537,False,True,False,45.93,False,True
32,Male,Teacher,True,33281,True,True,True,14.29,True,True
52,Female,Teacher,False,188389,False,False,True,90.66,True,True
57,Male,Technician,True,304357,True,False,True,93.51,True,True
48,Female,Doctor,True,481587,False,False,True,9.38,True,True
68,Female,Optician,True,305560,True,True,False,30.62,True,False
34,Female,Teacher,False,94059,True,False,True,93.78,True,False
51,Female,Nurse,False,577570,True,False,True,90.57,True,True
25,Male,Musician,True,984032,False,True,False,76.07,True,True
56,Male,Artist,False,597592,False,False,False,27.18,True,False
18,Male,Artist,False,6865,False,False,False,25.44,False,False
60,Male,Doctor,False,355279,True,True,True,38.07,True,True
70,Female,Optician,False,716121,True,False,True,85.17,True,True
70,Female,Technician,False,330155,True,True,True,11.97,False,True
59,Male,Accountant,True,803108,True,True,False,36.33,True,True
68,Female,Developer,False,263945,True,True,False,13.45,False,True
30,Male,Technician,True,533727,True,True,True,83.34,False,True
57,Male,Doctor,False,286522,False,False,False,37.42,False,True
41,Male,Sales,False,761229,False,False,True,7.72,True,True
21,Male,Doctor,False,306861,True,False,False,37.5,False,True
27,Male,Sales,True,620791,False,False,False,27.75,True,True
49,Female,Engineer,True,471692,True,True,True,27.37,True,False
51,Female,Accountant,True,183581,False,True,True,21.27,False,False
64,Female,Doctor,False,105493,False,True,False,56.94,True,True
61,Male,Sales,False,864270,False,True,True,84.7,True,False
57,Female,Technician,True,211607,True,False,False,21.27,False,False
19,Female,Accountant,True,384501,True,True,False,80.94,True,False
40,Female,Artist,True,689723,False,False,False,35.41,False,True
66,Male,Optician,False,500996,True,True,True,16.09,True,True
35,Female,Sales,False,372326,False,False,True,85.0,False,True
50,Female,Doctor,False,374560,False,True,False,5.5,False,True
63,Male,Developer,True,161676,True,False,False,79.04,True,False
34,Female,Doctor,False,750547,True,False,True,20.93,False,True
67,Female,Accountant,True,438556,False,False,True,18.3,True,True
40,Male,Engineer,True,172840,True,False,True,71.36,False,True
59,Female,Accountant,False,217432,False,False,True,43.45,True,True
59,Female,Technician,True,141976,True,True,True,10.66,True,True
39,Male,Musician,False,688109,False,False,True,40.48,False,False
57,Female,Teacher,True,903778,True,True,True,46.88,False,True
26,Male,Accountant,False,379053,False,False,False,21.43,True,False
70,Male,Developer,False,762202,False,True,True,76.42,False,False
30,Male,Nurse,False,758950,False,False,True,36.32,False,False
53,Female,Developer,True,720464,False,False,True,21.66,True,True
59,Female,Sales,True,489632,False,True,True,17.54,False,True
22,Female,Developer,True,632131,False,True,True,75.61,False,True
42,Male,Optician,True,96831,False,False,False,87.5,False,False
50,Male,Musician,False,134203,False,True,False,57.87,True,True
42,Female,Engineer,False,944648,False,False,True,48.01,True,False
27,Male,Sales,True,84350,True,True,False,80.16,False,True
37,Female,Engineer,True,987355,False,False,False,65.19,True,True
18,Female,Accountant,True,244520,True,True,False,93.18,True,True
46,Male,Optician,True,422821,False,False,False,97.75,False,True
54,Male,Teacher,False,590746,True,False,True,69.47,False,True
67,Male,Developer,False,580103,False,False,True,95.55,True,False
64,Male,Technician,False,772637,False,False,True,63.02,True,True
30,Female,Sales,True,126817,True,True,True,3.04,False,False
60,Female,Accountant,False,261222,True,False,False,22.18,False,True
62,Male,Developer,False,379814,True,False,True,36.51,False,True
36,Male,Technician,True,880680,True,False,False,4.16,False,True
50,Female,Optician,False,449908,True,False,True,24.44,True,False
68,Male,Engineer,True,233789,False,True,False,41.72,True,False
44,Female,Sales,False,420926,True,False,True,41.43,True,True
55,Male,Nurse,True,579394,True,True,False,54.69,False,False
54,Female,Doctor,False,25794,False,False,True,54.63,True,False
54,Male,Developer,False,639971,True,True,False,59.15,True,False
63,Female,Doctor,True,773120,True,True,False,76.16,True,False
51,Male,Engineer,True,340897,False,True,True,24.4,True,False
53,Male,Accountant,False,586331,True,False,False,84.63,False,True
33,Female,Nurse,False,659599,True,False,False,16.14,True,False
36,Female,Optician,False,863593,True,False,False,78.9,True,True
43,Female,Engineer,True,26355,False,False,True,45.8,True,True
45,Male,Teacher,False,657853,True,True,True,84.72,False,False
39,Male,Technician,False,977496,True,False,True,18.62,True,False
51,Male,Doctor,True,872002,False,True,False,65.92,True,True
50,Female,Musician,True,866669,False,False,False,53.34,True,False
70,Female,Engineer,True,674168,True,False,True,23.67,True,True
68,Female,Engineer,False,609634,False,False,True,64.26,False,True
51,Female,Musician,True,114220,True,False,True,38.92,True,True
59,Female,Technician,True,295229,False,False,True,40.64,False,True
36,Male,Technician,True,297521,False,True,False,11.22,True,True
40,Female,Musician,True,190905,False,True,False,43.08,True,False
29,Female,Musician,False,402689,True,False,True,7.47,False,False
64,Male,Teacher,False,999933,True,False,False,25.3,True,True
44,Male,Accountant,True,993267,False,True,False,55.12,True,False
70,Female,Teacher,False,982622,True,True,False,96.42,True,True
69,Female,Musician,False,891853,False,False,False,9.04,False,False
42,Male,Accountant,False,598381,False,True,False,13.62,True,False
22,Female,Doctor,True,994153,True,False,True,22.45,True,False
47,Female,Sales,True,587297,False,True,True,51.48,True,True
48,Male,Developer,True,979957,True,True,False,10.9,True,False
50,Male,Technician,False,440648,False,False,False,63.56,True,False
39,Female,Artist,False,785523,False,False,True,40.48,False,True
44,Male,Optician,True,172478,True,False,True,35.77,True,False
52,Male,Teacher,False,199585,True,True,True,86.74,False,True
41,Male,Teacher,True,437117,True,True,True,24.37,False,False
51,Female,Sales,False,747727,True,True,True,5.31,False,True
45,Female,Artist,False,533091,True,False,True,85.92,False,True
56,Female,Optician,True,427736,True,False,False,64.21,True,False
57,Female,Accountant,True,77902,True,True,False,27.92,True,True
38,Male,Musician,True,820273,False,True,True,57.66,False,False
18,Male,Musician,True,569098,False,False,True,11.53,False,True
50,Female,Developer,True,778757,False,True,False,16.37,False,False
64,Male,Musician,True,350547,False,False,True,51.84,False,True
64,Female,Engineer,False,601546,False,True,True,77.67,True,True
31,Male,Developer,False,344619,False,True,False,52.9,True,False
69,Female,Teacher,True,731701,True,False,False,15.06,True,True
22,Female,Sales,False,639394,False,True,False,25.64,False,False
35,Male,Optician,False,161928,True,True,True,80.54,True,False
20,Female,Technician,False,659039,False,True,False,51.23,False,False
37,Male,Technician,False,269889,True,False,True,74.47,True,True
38,Male,Developer,True,218318,False,False,True,96.53,False,True
37,Male,Developer,False,626728,False,False,False,54.3,True,False
26,Female,Engineer,True,34621,True,True,False,51.77,False,False
22,Male,Accountant,False,742866,False,True,True,44.6,False,False
68,Female,Doctor,True,820061,True,True,True,86.42,False,True
37,Female,Sales,False,919350,False,False,True,52.16,True,True
50,Male,Teacher,True,196453,True,True,True,64.08,True,False
35,Female,Developer,True,15940,True,True,True,67.13,False,False
58,Female,Developer,True,502456,False,True,False,47.68,False,True
47,Male,Teacher,False,550332,False,True,False,80.57,True,False
59,Female,Technician,True,689010,True,False,False,16.01,True,True
43,Female,Artist,True,488883,False,False,True,77.48,False,True
19,Male,Technician,True,986306,True,False,True,78.31,False,False
30,Male,Musician,False,133217,True,True,False,3.81,True,True
26,Female,Musician,True,847388,True,True,False,72.39,True,True
32,Male,Optician,False,930322,True,True,False,51.57,False,True
26,Female,Artist,False,429344,False,False,True,95.36,True,True
67,Female,Sales,True,184903,True,True,False,99.11,False,True
49,Male,Sales,True,898525,True,False,False,85.28,False,True
38,Female,Nurse,False,584699,False,True,False,11.02,False,False
23,Male,Nurse,True,389996,True,False,False,38.04,True,False
54,Male,Developer,False,767815,True,True,False,40.83,True,False
19,Male,Developer,False,774930,False,False,True,37.24,True,True
43,Male,Artist,True,419991,False,False,True,1.43,True,False
31,Male,Sales,True,289990,False,False,True,3.45,False,False
28,Male,Sales,False,577397,False,True,True,58.26,True,False
37,Male,Artist,True,671130,True,False,False,52.88,False,True
35,Female,Engineer,False,986925,True,True,False,98.17,False,False
22,Female,Doctor,True,525187,True,True,False,4.4,True,False
25,Female,Artist,False,926010,True,False,False,90.61,False,False
39,Female,Sales,False,438091,False,False,False,4.3,True,True
38,Male,Teacher,False,78579,False,False,False,76.76,True,True
68,Female,Accountant,False,171953,False,True,False,66.77,False,False
55,Female,Engineer,True,368418,True,True,True,37.29,True,True
20,Female,Nurse,False,382277,True,True,True,53.59,True,False
19,Female,Teacher,False,884,False,False,False,5.66,False,False
37,Male,Teacher,True,566407,True,False,False,43.47,False,False
36,Male,Accountant,True,551634,False,False,True,55.23,True,True
37,Female,Musician,False,999209,True,False,True,17.41,True,False
46,Female,Accountant,True,763289,True,True,True,80.26,False,False
65,Female,Teacher,True,252715,True,False,False,81.41,True,False
29,Female,Optician,False,334220,True,False,True,34.02,False,False
36,Female,Teacher,False,501487,True,False,True,72.68,True,False
49,Female,Technician,False,441801,True,True,True,83.07,True,True
27,Male,Optician,False,634836,True,True,True,93.17,False,True
40,Female,Technician,True,397546,False,False,True,48.51,True,True
56,Female,Nurse,False,621133,True,True,False,2.55,False,True
41,Female,Engineer,False,698591,False,False,True,43.77,True,False
70,Female,Engineer,False,301627,False,True,False,96.88,True,False
34,Female,Teacher,False,619036,False,True,True,89.19,True,False
42,Female,Engineer,True,552689,True,True,True,36.66,True,False
30,Female,Musician,False,544295,False,False,False,61.7,True,True
66,Male,Accountant,True,5331,False,True,False,75.23,True,True
67,Female,Optician,False,197517,False,False,True,32.13,True,False
22,Female,Doctor,True,669379,True,False,True,0.43,False,False
30,Female,Optician,False,373886,True,True,True,99.94,True,False
31,Male,Nurse,False,837907,True,False,True,32.41,True,False
64,Male,Nurse,True,549185,False,False,False,88.28,True,True
54,Female,Optician,False,973817,True,False,True,22.29,False,True
60,Male,Nurse,False,578424,True,False,False,48.15,False,True
38,Male,Engineer,True,949062,False,True,False,34.34,True,True
68,Male,Engineer,False,896111,False,False,False,44.95,False,True
54,Male,Sales,False,889947,False,False,False,44.18,True,False
45,Male,Musician,True,696358,False,True,False,49.84,True,True
34,Female,Teacher,False,700177,True,True,False,55.43,True,True
67,Male,Doctor,True,653924,True,True,False,27.01,True,False
70,Female,Accountant,False,335129,True,True,False,69.06,True,False
34,Female,Accountant,True,852464,False,False,True,26.38,False,True
28,Male,Musician,False,896734,False,True,False,52.3,True,False
66,Male,Nurse,False,86491,False,True,False,45.53,False,True
67,Male,Technician,False,15176,True,True,True,37.47,False,False
33,Male,Sales,False,64599,True,False,False,57.72,True,True
66,Male,Developer,False,22272,False,False,True,44.94,True,False
46,Female,Doctor,False,261746,True,True,True,0.69,False,True
35,Male,Musician,False,126954,False,False,False,8.4,False,True
47,Female,Doctor,False,295003,True,True,False,24.45,True,True
45,Male,Musician,True,494415,False,True,True,16.09,False,True
44,Female,Nurse,False,688193,False,False,False,85.62,True,True
43,Male,Sales,False,39179,True,True,True,54.6,True,False
64,Female,Developer,True,780863,False,False,False,37.16,True,False
42,Female,Developer,False,172356,False,True,True,90.82,True,True
40,Male,Sales,False,261783,True,False,False,43.97,False,False
25,Female,Sales,True,471461,True,True,True,65.39,True,True
32,Female,Accountant,True,343401,False,False,True,78.78,False,False
69,Male,Musician,False,816268,False,False,False,13.62,True,False
28,Female,Musician,True,318462,False,True,True,13.74,False,True
42,Male,Artist,False,197579,False,True,False,86.61,False,False
28,Male,Developer,False,558452,False,False,True,59.88,False,False
38,Male,Artist,False,350267,True,False,True,46.17,False,False
53,Female,Sales,False,901638,False,True,True,92.86,False,False
70,Male,Optician,False,623543,True,False,True,66.12,False,True
59,Male,Accountant,False,374353,False,True,True,15.41,False,False
46,Male,Developer,True,821867,True,False,True,62.06,True,False
32,Female,Engineer,True,595322,True,False,False,10.04,True,False
51,Female,Sales,True,860148,True,True,True,91.86,False,False
34,Male,Doctor,True,315918,True,True,False,82.66,True,True
22,Female,Developer,True,732873,False,False,False,30.09,True,True
37,Male,Artist,True,911794,True,False,True,6.88,True,False
67,Male,Artist,True,890216,True,False,True,72.86,False,False
43,Female,Technician,False,495198,True,False,True,68.51,True,True
29,Female,Optician,False,728506,True,False,False,32.79,True,False
60,Female,Technician,False,9047,True,True,True,75.38,False,False
53,Male,Developer,False,45720,False,False,False,94.76,True,True
33,Male,Engineer,True,386121,False,False,True,25.94,True,False
22,Female,Nurse,False,914911,True,True,False,91.24,False,False
47,Male,Accountant,False,787362,True,True,True,9.24,False,True
21,Female,Sales,False,789860,True,False,True,87.72,False,True
43,Female,Accountant,True,589159,True,False,False,60.15,False,True
66,Male,Musician,True,596855,False,False,False,83.57,False,True
68,Female,Engineer,True,256162,True,True,True,59.19,False,True
43,Female,Engineer,True,641879,True,False,False,6.2,False,True
18,Male,Teacher,True,974786,False,False,True,13.87,False,False
57,Male,Musician,True,970963,True,True,False,56.0,True,True
28,Male,Musician,False,762463,False,True,False,62.37,True,True
50,Female,Musician,True,937447,False,True,True,92.06,False,False
34,Male,Engineer,True,922585,True,True,False,60.69,True,True
67,Male,Musician,True,449798,False,False,False,9.02,False,True
69,Female,Developer,False,817774,False,True,True,19.86,True,True
18,Female,Optician,False,424254,False,False,False,0.41,False,True
37,Female,Optician,False,921251,True,False,True,51.16,False,False
64,Female,Developer,True,374299,True,True,False,68.95,True,True
32,Male,Nurse,False,479849,False,True,False,51.3,True,True
23,Female,Sales,True,770052,False,False,True,28.95,True,False
27,Female,Optician,True,630354,False,True,True,19.22,False,False
52,Male,Accountant,False,48925,True,False,True,93.66,True,False
25,Female,Musician,True,61694,False,True,False,71.03,True,True
20,Male,Musician,True,669452,True,True,False,7.8,False,True
56,Male,Nurse,True,255375,False,True,False,57.3,True,False
51,Male,Nurse,False,536306,False,False,True,28.54,True,False
59,Female,Accountant,False,186465,False,False,False,31.02,True,False
22,Male,Optician,False,782403,True,True,True,94.86,True,False
57,Male,Musician,False,304422,False,False,True,25.96,True,True
48,Female,Optician,False,649363,True,False,True,12.95,True,True
18,Female,Optician,True,385825,False,False,False,23.16,True,True
46,Female,Optician,True,535934,True,True,False,9.11,True,True
18,Male,Accountant,False,19429,False,True,False,67.42,True,True
43,Female,Engineer,False,530163,True,True,False,96.64,False,False
68,Male,Developer,True,628290,True,False,True,87.29,True,False
20,Female,Teacher,False,70090,True,False,False,65.31,False,False
62,Female,Engineer,True,904288,False,True,True,19.42,True,False
46,Male,Engineer,True,591761,False,True,True,26.37,False,True
37,Female,Optician,False,974942,False,False,False,38.15,False,True
59,Female,Accountant,True,411151,False,False,False,9.67,True,True
66,Male,Nurse,False,824671,True,True,False,46.89,True,True
18,Male,Nurse,True,981655,True,True,False,60.95,False,True
41,Female,Accountant,True,221572,True,False,True,38.76,True,False
70,Male,Developer,True,799313,False,True,True,45.53,False,False
70,Male,Nurse,True,882048,False,True,False,84.63,False,False
53,Female,Technician,True,923684,False,False,False,17.14,True,False
40,Male,Accountant,False,182278,False,False,False,83.47,True,False
64,Female,Technician,False,983741,True,True,True,64.69,True,True
34,Male,Sales,True,973057,True,True,False,94.5,True,False
29,Male,Optician,False,413854,False,False,False,79.65,False,False
57,Female,Doctor,True,706881,True,True,True,36.01,False,False
60,Female,Artist,True,486752,True,True,False,82.51,True,True
50,Male,Sales,False,865761,False,True,True,60.17,True,True
56,Male,Engineer,True,980353,True,True,True,78.36,False,False
47,Female,Technician,True,5495,True,True,True,95.97,True,False
42,Female,Musician,True,941550,True,False,False,87.08,True,False
23,Female,Engineer,False,380867,True,True,False,79.75,False,False
49,Male,Nurse,False,885978,False,True,True,77.94,False,False
47,Female,Teacher,False,890772,False,True,False,62.56,True,False
26,Female,Accountant,True,934897,True,False,False,93.07,True,False
21,Male,Accountant,False,185730,False,False,True,51.32,False,False
51,Female,Engineer,False,935766,False,True,True,25.73,True,True
42,Female,Engineer,False,676543,True,True,False,26.15,False,False
62,Female,Teacher,True,954854,True,False,True,15.41,False,False
61,Female,Technician,True,620887,True,True,False,74.38,False,True
21,Male,Sales,False,765371,False,False,True,1.76,True,True
44,Male,Developer,False,385668,False,False,False,67.06,True,False
31,Female,Developer,False,299629,True,False,True,49.49,False,True
66,Male,Technician,False,210254,True,True,False,93.14,True,True
50,Female,Musician,True,117026,True,True,False,73.92,True,True
26,Female,Sales,True,929023,True,True,True,0.53,True,True
38,Male,Developer,True,724424,False,True,True,96.75,False,False
48,Male,Engineer,False,310809,False,True,False,64.6,True,True
51,Male,Accountant,True,459,False,False,True,93.2,True,True
22,Female,Nurse,True,620106,True,False,False,49.86,False,False
28,Female,Technician,True,193348,True,False,True,60.92,False,True
31,Male,Engineer,False,873079,True,False,False,31.85,False,True
23,Female,Musician,False,326147,True,True,True,18.11,False,False
36,Male,Optician,True,266443,False,True,True,61.8,False,False
20,Female,Teacher,True,108580,True,True,True,61.25,True,True
47,Female,Technician,True,868931,False,True,False,85.39,False,True
60,Female,Developer,True,98538,True,True,True,12.55,False,True
60,Male,Artist,False,522842,True,True,False,51.68,False,False
39,Male,Artist,False,137989,True,False,False,98.18,True,False
25,Male,Developer,True,281710,False,False,False,88.11,True,True
39,Female,Sales,True,833180,False,False,False,21.61,True,True
58,Male,Musician,True,220586,False,False,True,94.19,False,False
33,Female,Developer,False,977162,False,True,False,2.11,False,False
60,Male,Developer,True,522408,False,False,False,81.98,False,False
29,Male,Nurse,True,974855,True,True,True,83.68,False,False
27,Male,Engineer,False,14122,True,False,False,14.68,False,False
49,Male,Artist,False,708850,True,False,False,19.18,True,True
62,Female,Developer,True,525301,False,True,False,3.44,False,True
38,Female,Developer,False,169942,True,True,True,10.84,False,False
51,Female,Developer,True,671379,True,False,True,19.51,False,True
34,Male,Developer,True,458403,True,True,True,64.36,True,False
64,Female,Sales,False,469066,True,True,True,78.27,False,True
47,Female,Artist,True,422780,True,True,False,6.54,False,False
69,Male,Doctor,False,712729,False,False,False,91.56,False,True
34,Female,Developer,True,361883,True,True,False,1.45,False,False
39,Male,Nurse,True,811757,False,True,False,56.76,False,True
39,Male,Accountant,False,268748,False,True,False,88.36,True,True
18,Female,Teacher,True,222189,False,False,False,66.17,True,True
47,Female,Doctor,False,967358,True,True,True,70.25,False,False
28,Female,Accountant,True,137592,False,False,False,4.86,True,False
68,Female,Optician,False,684431,True,True,False,0.43,False,False
49,Female,Doctor,True,57351,False,False,True,65.59,False,True
66,Female,Engineer,True,475700,True,True,False,9.97,True,True
19,Male,Artist,True,153935,True,True,True,43.58,True,False
50,Female,Nurse,True,563457,True,False,True,43.02,False,False
65,Female,Artist,True,180610,False,True,True,58.74,True,True
52,Female,Technician,False,357660,False,True,False,96.02,False,True
36,Female,Sales,True,40847,True,True,False,36.53,True,False
34,Female,Sales,False,167571,True,True,True,35.34,True,True
41,Female,Nurse,False,347713,True,False,False,10.96,True,False
32,Male,Optician,False,454294,False,True,True,10.62,True,True
22,Male,Nurse,True,424696,True,False,False,40.94,False,False
70,Male,Artist,True,796993,True,False,True,54.55,True,True
23,Male,Technician,False,537618,False,True,False,8.1,True,True
61,Male,Musician,False,63020,False,True,True,20.48,True,True
34,Male,Developer,False,151126,True,True,True,75.76,True,False
60,Male,Nurse,False,662333,False,False,False,47.43,False,True
57,Female,Technician,False,21744,False,False,False,77.49,False,False
37,Female,Developer,True,497597,True,True,True,91.68,True,False
69,Female,Technician,False,692338,False,True,True,78.87,True,True
31,Female,Musician,True,615818,False,False,True,63.51,False,False
35,Male,Developer,True,824748,False,True,True,70.73,False,True
57,Female,Developer,False,152571,True,False,False,14.85,False,True
20,Male,Artist,False,126581,False,False,False,93.24,False,True
22,Female,Sales,True,305574,True,True,True,57.2,True,False
28,Male,Sales,True,225262,True,False,True,14.81,False,True
32,Male,Teacher,False,703762,True,True,False,70.44,False,True
55,Male,Optician,False,852228,False,True,False,18.42,False,True
46,Female,Nurse,False,64553,False,True,True,26.53,True,False
61,Female,Teacher,True,4653,True,False,True,81.05,True,False
38,Female,Doctor,False,338110,False,False,False,15.75,True,True
63,Male,Technician,False,754906,False,False,True,55.75,False,False
41,Female,Optician,True,348589,True,True,False,47.11,False,True
67,Female,Musician,False,106672,False,True,False,55.78,False,False
68,Male,Technician,True,307288,True,True,True,31.89,True,True
48,Male,Accountant,True,713770,False,False,True,16.24,False,True
63,Female,Optician,False,703318,False,False,True,88.01,True,True
57,Male,Optician,False,815866,True,False,False,60.81,False,False
25,Female,Artist,True,887236,False,False,False,94.01,True,False
59,Male,Engineer,False,864116,True,True,False,88.1,True,True
69,Male,Technician,True,318471,True,False,False,92.18,False,False
29,Female,Engineer,True,271223,True,True,False,38.07,False,False
26,Female,Engineer,False,398495,False,True,False,73.06,True,False
39,Female,Nurse,False,529396,False,False,False,15.57,False,True
21,Male,Technician,False,740275,True,True,False,76.22,False,True
68,Male,Technician,False,626220,False,False,False,53.01,False,True
53,Male,Teacher,True,389370,False,True,False,15.21,True,False
53,Female,Developer,False,386909,False,True,True,37.67,False,False
64,Female,Sales,True,787630,False,True,False,33.35,False,False
34,Female,Optician,True,263000,False,False,False,77.94,True,False
63,Male,Optician,False,329176,False,False,True,42.08,True,False
51,Male,Technician,False,732599,False,False,False,9.95,True,True
34,Female,Doctor,False,593088,True,False,False,95.94,True,True
18,Female,Accountant,False,781585,True,True,False,41.04,True,True
32,Female,Musician,True,961492,False,True,False,22.82,True,True
58,Male,Sales,False,196235,False,True,False,33.54,True,False
21,Female,Accountant,True,855979,False,False,False,59.96,True,True
59,Female,Artist,True,519861,False,True,True,97.72,True,False
56,Female,Artist,True,992372,True,False,True,38.36,False,False
22,Male,Musician,False,123303,False,True,False,61.88,True,True
60,Female,Musician,True,265681,True,True,True,1.59,True,True
36,Male,Doctor,False,136568,False,True,False,46.01,True,True
53,Male,Doctor,False,852859,False,True,True,95.33,False,True
47,Male,Engineer,True,272473,False,True,False,94.16,False,True
46,Female,Accountant,False,205949,False,True,True,33.86,False,True
23,Female,Developer,False,496554,False,True,True,73.37,True,True
52,Male,Engineer,True,920672,False,True,False,37.37,True,False
60,Female,Musician,False,873186,False,False,True,98.75,False,False
68,Female,Sales,False,911102,True,True,True,47.42,False,False
19,Female,Teacher,False,858320,True,True,True,40.04,True,False
18,Male,Engineer,True,429667,False,False,False,14.53,True,True
19,Male,Developer,True,421799,False,False,False,0.55,False,True
28,Male,Technician,False,380544,False,True,True,67.33,False,True
44,Male,Optician,False,784832,True,False,False,43.92,False,True
53,Male,Optician,True,165816,False,False,True,28.36,False,True
44,Male,Accountant,False,554023,False,False,False,2.09,True,True
25,Male,Accountant,True,494312,True,False,True,19.85,False,True
18,Male,Accountant,True,63769,True,False,False,83.27,True,True
31,Female,Accountant,False,808573,False,False,False,63.03,True,False
62,Female,Engineer,False,716586,False,False,False,25.47,True,False
63,Male,Artist,True,329767,True,False,False,85.11,False,True
21,Male,Teacher,False,846343,False,True,False,0.75,False,True
18,Female,Accountant,True,845239,False,False,False,14.06,False,False
57,Male,Teacher,True,98836,True,True,False,28.81,True,False
26,Male,Teacher,False,875106,False,False,False,55.24,True,False
29,Male,Technician,True,544925,True,False,False,15.45,False,True
40,Male,Teacher,True,896568,False,False,True,47.44,True,False
32,Female,Artist,True,289325,False,True,True,53.58,False,True
25,Female,Optician,True,992253,True,False,False,85.98,True,False
58,Male,Engineer,True,695709,True,False,True,81.0,True,False
42,Female,Accountant,True,843608,False,True,False,33.75,True,True
25,Female,Technician,False,511267,True,False,True,19.75,False,False
28,Male,Musician,False,408685,False,False,False,28.34,False,True
31,Male,Technician,True,328196,False,True,True,66.68,True,True
66,Male,Sales,True,57116,True,True,True,41.09,True,True
19,Male,Developer,True,170006,True,False,True,44.84,True,True
67,Male,Sales,False,672772,False,False,False,45.38,True,False
57,Male,Teacher,True,52106,True,False,False,3.95,True,False
23,Male,Teacher,True,539298,True,True,True,20.77,True,False
56,Male,Teacher,True,169635,True,True,True,24.47,False,False
28,Female,Nurse,True,344590,True,True,False,89.58,True,False
67,Female,Nurse,True,909653,False,False,True,9.79,True,True
69,Female,Nurse,True,474656,True,False,False,76.05,True,True
46,Male,Technician,True,749244,True,False,False,90.51,False,False
53,Male,Engineer,True,385467,False,True,False,11.05,True,False
42,Male,Sales,True,211313,True,False,True,83.0,True,False
40,Male,Teacher,True,400392,False,False,False,19.59,False,False
61,Male,Technician,True,375732,True,True,True,17.4,True,True
51,Female,Artist,False,297458,False,False,True,5.31,True,False
65,Male,Musician,True,28083,False,False,False,10.4,False,True
70,Female,Sales,True,189540,True,True,True,38.17,False,True
37,Female,Technician,False,211666,True,True,True,46.82,True,False
61,Female,Teacher,True,201388,True,True,False,34.88,False,True
30,Female,Optician,False,122090,True,False,True,71.63,True,True
64,Female,Artist,True,54842,False,True,True,84.22,True,False
64,Male,Musician,True,636846,False,True,True,78.8,True,True
55,Female,Artist,False,827665,True,False,False,94.48,True,False
32,Male,Teacher,False,863106,False,True,True,21.9,False,True
29,Male,Sales,False,134486,True,False,True,60.38,False,False
63,Female,Teacher,False,177541,False,False,True,35.12,False,True
70,Female,Artist,True,612488,False,False,False,83.95,False,False
32,Female,Teacher,True,193476,False,True,True,30.68,True,True
44,Female,Sales,False,653502,False,True,False,25.85,False,False
60,Male,Developer,True,693436,False,False,True,61.6,True,False
37,Female,Doctor,False,238945,False,False,True,80.71,True,True
29,Female,Developer,True,84895,True,True,False,65.93,True,True
70,Female,Doctor,False,174947,False,False,True,92.34,False,True
32,Male,Musician,True,669814,False,False,False,61.19,False,False
47,Male,Doctor,False,899422,False,True,False,59.14,True,True
33,Female,Teacher,True,490068,False,False,True,68.31,False,False
65,Female,Doctor,True,490289,True,False,False,23.83,False,True
33,Female,Optician,False,563900,True,True,True,99.03,False,False
50,Female,Developer,False,667783,False,True,True,93.67,True,True
38,Female,Developer,True,647695,False,True,False,12.31,True,True
49,Male,Technician,True,243406,True,True,True,3.48,False,True
57,Female,Technician,True,660205,True,False,False,58.77,True,True
22,Female,Musician,True,157543,False,False,False,41.62,True,True
53,Male,Musician,False,414684,True,False,True,15.01,False,True
68,Male,Sales,False,480540,True,True,True,62.03,True,False
34,Female,Developer,False,11616,False,True,True,44.8,False,False
20,Female,Accountant,False,834569,False,False,True,32.07,True,False
30,Male,Engineer,False,383009,True,False,False,65.08,True,False
47,Female,Optician,False,338265,True,True,False,1.92,False,True
28,Male,Teacher,False,603017,True,False,False,25.04,True,True
27,Female,Doctor,False,434958,True,False,True,49.78,True,False
46,Female,Nurse,False,215121,True,False,True,2.75,False,True
56,Male,Teacher,True,47614,True,False,True,57.22,True,True
23,Female,Teacher,True,681979,True,False,False,25.35,False,True
25,Female,Doctor,True,624209,True,False,False,96.11,True,True
61,Female,Engineer,True,46964,False,True,False,55.16,False,False
57,Female,Developer,True,973331,False,True,False,32.39,False,False
43,Female,Accountant,False,349169,True,True,True,33.7,True,False
25,Female,Artist,True,488104,True,True,False,94.43,True,True
43,Male,Technician,False,18971,False,True,True,47.5,False,False
35,Female,Nurse,True,247364,False,True,False,41.79,False,False
57,Female,Engineer,False,918377,True,True,True,99.15,True,True
48,Male,Nurse,True,393890,False,True,False,41.93,True,False
35,Female,Developer,False,335424,False,True,False,75.68,False,False
36,Female,Nurse,True,161194,False,True,True,81.74,True,False
49,Male,Optician,True,668947,False,False,False,15.01,False,False
47,Female,Technician,False,278155,True,True,True,11.18,False,True
33,Male,Artist,True,861969,True,True,False,23.83,True,True
26,Female,Artist,False,346043,False,False,True,7.4,True,True
22,Female,Doctor,True,799419,True,False,False,21.72,True,False
60,Male,Doctor,True,937575,True,False,True,10.3,True,False
58,Female,Doctor,False,367746,False,False,False,52.99,True,True
59,Male,Developer,False,621281,False,True,True,37.04,True,False
70,Female,Developer,False,468979,False,True,True,15.7,True,True
36,Female,Teacher,False,24857,False,False,False,31.17,True,True
57,Female,Musician,True,201132,True,False,True,6.77,True,True
65,Female,Doctor,True,975447,False,True,True,25.54,True,True
